order_id,product_id,quantity,unit_price,unit_cost
O003568,P0172,2,54.83,23.96
O003568,P0092,5,240.28,143.47
O003568,P0033,3,269.42,177.46
O003568,P0173,1,51.71,26.23
O003568,P0242,2,81.24,47.88
O003569,P0279,1,89.76,52.52
O003570,P0216,2,59.58,27.72
O003570,P0182,5,86.38,33.73
O003570,P0225,1,112.38,48.28
O003570,P0237,1,58.58,29.15
O003571,P0179,5,73.25,35.85
O003571,P0148,1,54.52,31.06
O003572,P0285,2,74.84,40.73
O003572,P0273,1,54.29,31.65
O003572,P0196,3,74.88,34.88
O003573,P0021,1,136.23,96.75
O003573,P0090,1,381.82,185.86
O003573,P0254,1,100.15,49.08
O003573,P0283,1,69.72,38.36
O003573,P0119,1,24.32,11.22
O003574,P0153,2,4.99,2.37
O003575,P0012,3,192.13,144.29
O003576,P0288,4,80.7,42.42
O003576,P0154,2,37.2,17.74
O003576,P0227,1,51.07,21.79
O003577,P0240,2,90.99,48.09
O003577,P0112,4,16.41,7.79
O003577,P0043,1,105.28,77.51
O003577,P0065,2,187.82,113.93
O003577,P0143,1,35.86,17.65
O003577,P0073,2,318.48,200.42
O003578,P0053,3,285.53,195.05
O003578,P0207,2,88.06,39.4
O003578,P0195,2,38.27,17.83
O003579,P0093,4,412.15,243.23
O003580,P0287,1,97.81,59.64
O003580,P0128,1,41.27,20.37
O003581,P0125,2,34.84,19.41
O003582,P0151,1,42.26,19.16
O003582,P0285,3,68.4,40.73
O003582,P0106,1,28.27,12.14
O003583,P0148,3,59.01,31.06
O003583,P0130,2,19.99,10
O003583,P0140,1,46.99,20.88
O003584,P0118,4,28.73,13.73
O003584,P0089,2,355.75,213.13
O003584,P0182,5,81.94,33.73
O003584,P0208,2,75.2,38.44
O003585,P0125,2,35.46,19.41
O003585,P0145,1,44.63,19.97
O003585,P0160,2,47.18,19.95
O003586,P0180,1,73.92,31.93
O003587,P0134,1,38.44,20.52
O003587,P0025,5,249.35,177.08
O003588,P0046,1,187.65,116.08
O003588,P0118,2,30.31,13.73
O003588,P0117,2,41.19,21.42
O003588,P0265,1,121.56,67.58
O003588,P0274,1,94.15,52.26
O003588,P0285,1,72.09,40.73
O003589,P0034,1,268.45,210.27
O003590,P0031,2,358.86,226.84
O003590,P0112,2,16.33,7.79
O003590,P0078,3,149.45,95.39
O003590,P0096,1,169.4,93.71
O003591,P0237,2,63.37,29.15
O003592,P0186,2,67.9,28.6
O003593,P0158,2,25.87,11.41
O003593,P0065,1,209.84,113.93
O003594,P0081,2,275.84,184.28
O003594,P0034,5,266.17,210.27
O003594,P0107,2,40.42,23.53
O003594,P0109,2,23.22,14.65
O003594,P0103,1,43.33,19.74
O003595,P0037,1,120.24,66.6
O003596,P0008,3,129.08,85.76
O003596,P0290,1,174.4,88.25
O003597,P0009,1,102.67,63.15
O003597,P0281,3,95.78,50.24
O003598,P0108,2,41.95,20.7
O003598,P0151,3,41.92,19.16
O003598,P0140,1,48.59,20.88
O003598,P0099,1,420.73,258.19
O003599,P0137,2,42.13,20.58
O003599,P0067,3,269.93,155.88
O003600,P0021,1,135.59,96.75
O003601,P0149,3,36.14,20.06
O003601,P0008,1,138.5,85.76
O003601,P0100,1,292.56,175.41
O003601,P0030,1,185.58,116.84
O003602,P0014,1,167.18,104.09
O003602,P0031,1,371.13,226.84
O003603,P0209,1,32.96,13.48
O003604,P0096,1,176.26,93.71
O003604,P0171,1,49.63,25.92
O003604,P0155,5,76.36,30.14
O003604,P0159,2,36.55,18
O003605,P0250,1,97.92,60.2
O003605,P0032,1,258.97,170.06
O003605,P0171,2,53.04,25.92
O003605,P0253,2,96.91,52
O003605,P0144,1,33.1,14.97
O003606,P0138,2,23.65,12.24
O003606,P0082,2,238.76,142.77
O003606,P0164,1,49.39,23.04
O003607,P0083,1,227.01,130.51
O003607,P0219,1,96.96,41.64
O003607,P0176,1,45.27,17.91
O003608,P0013,3,213.65,142.15
O003608,P0123,1,37.93,19.4
O003609,P0236,1,123.16,76.29
O003609,P0156,2,5.03,2.05
O003609,P0100,1,319.06,175.41
O003610,P0007,2,162.7,102.87
O003611,P0240,1,93.4,48.09
O003612,P0069,1,313.83,173.91
O003613,P0113,2,16.83,7.66
O003613,P0090,1,378.86,185.86
O003614,P0250,1,91.82,60.2
O003614,P0198,1,111.81,48.01
O003614,P0054,4,319.57,219.23
O003614,P0045,1,420.03,290.5
O003615,P0156,1,5.02,2.05
O003615,P0300,1,102.9,67.65
O003615,P0019,2,160.24,117.28
O003615,P0093,1,408.63,243.23
O003615,P0043,2,109.19,77.51
O003616,P0274,1,100.75,52.26
O003616,P0109,2,22.73,14.65
O003617,P0158,3,27.85,11.41
O003617,P0107,2,40.24,23.53
O003617,P0195,1,39.54,17.83
O003618,P0149,3,35.64,20.06
O003618,P0058,3,447.89,288.71
O003618,P0007,1,153,102.87
O003618,P0066,1,333.43,185.87
O003619,P0065,4,190.28,113.93
O003619,P0270,2,40.8,21.02
O003619,P0035,1,213.72,155.56
O003619,P0285,1,69.57,40.73
O003620,P0034,1,274.29,210.27
O003620,P0221,1,118.97,45.82
O003620,P0229,1,82.9,33.98
O003620,P0082,1,248.62,142.77
O003621,P0291,5,40.68,26.48
O003621,P0289,1,82.04,43.82
O003622,P0094,2,383.81,223.8
O003622,P0111,3,32.67,12.93
O003623,P0087,3,281.38,168.27
O003624,P0180,1,73.51,31.93
O003624,P0157,2,63.13,25.69
O003624,P0225,2,112.4,48.28
O003624,P0078,1,148.25,95.39
O003625,P0094,1,369.9,223.8
O003625,P0059,1,442.39,249.71
O003625,P0022,1,221.6,146.59
O003625,P0236,2,135.46,76.29
O003626,P0286,1,116.38,68.98
O003626,P0240,1,91.1,48.09
O003627,P0102,2,53.53,18.55
O003627,P0221,1,119.05,45.82
O003627,P0036,3,243.11,164.16
O003628,P0067,2,271.96,155.88
O003628,P0168,1,27.3,11.5
O003628,P0261,4,124.24,73.01
O003629,P0161,1,9.52,4.82
O003629,P0215,1,72.33,34.32
O003629,P0078,1,154.42,95.39
O003629,P0117,1,41.81,21.42
O003630,P0059,1,410.27,249.71
O003631,P0083,1,217.88,130.51
O003632,P0190,2,96.95,39.84
O003633,P0004,2,234.66,165.29
O003634,P0150,2,47.48,23.77
O003634,P0109,1,24.46,14.65
O003634,P0219,1,89.73,41.64
O003635,P0215,1,70.55,34.32
O003635,P0212,1,127.02,47.26
O003636,P0247,2,107.74,64.18
O003636,P0285,5,71.62,40.73
O003637,P0132,1,58.18,34.31
O003638,P0065,1,200.88,113.93
O003639,P0096,5,160.93,93.71
O003639,P0207,2,80.46,39.4
O003639,P0191,4,49.85,22.56
O003640,P0195,2,40.51,17.83
O003640,P0031,1,345.31,226.84
O003640,P0221,1,124.33,45.82
O003640,P0256,2,138.76,74.69
O003641,P0140,1,50.28,20.88
O003641,P0115,2,34.57,19.33
O003642,P0015,2,263.43,160.99
O003642,P0027,2,306.08,225.04
O003642,P0003,1,112.23,81.59
O003643,P0019,2,158.96,117.28
O003643,P0234,1,40.49,14.91
O003643,P0066,1,341.71,185.87
O003643,P0188,1,89.06,41.67
O003644,P0169,3,63.03,34.34
O003644,P0189,2,68.16,27.81
O003645,P0089,2,326.59,213.13
O003646,P0143,1,37,17.65
O003647,P0007,1,150.9,102.87
O003647,P0198,1,104.25,48.01
O003648,P0172,2,50.48,23.96
O003649,P0283,3,70.05,38.36
O003650,P0065,1,208.77,113.93
O003650,P0077,3,307.49,180.96
O003651,P0230,1,32.84,13.32
O003651,P0168,1,27.98,11.5
O003652,P0142,1,47.68,21.25
O003652,P0226,3,77.41,33.84
O003653,P0298,1,84.04,46.03
O003653,P0037,1,106.97,66.6
O003653,P0201,1,58.42,28.86
O003653,P0078,2,154.46,95.39
O003653,P0077,1,290.07,180.96
O003653,P0258,1,121,63.68
O003654,P0239,2,91.64,48.52
O003654,P0087,3,289.63,168.27
O003654,P0274,1,93.47,52.26
O003654,P0084,1,167.91,92.59
O003655,P0233,1,60.74,32.03
O003655,P0244,1,92.9,44.14
O003655,P0271,2,154.79,74.27
O003656,P0190,1,87.2,39.84
O003656,P0100,1,308.86,175.41
O003657,P0300,1,103.06,67.65
O003657,P0183,1,91.49,47.89
O003657,P0160,2,49.27,19.95
O003657,P0288,2,82.1,42.42
O003657,P0272,3,114,68.23
O003657,P0078,2,158.04,95.39
O003658,P0171,1,48,25.92
O003658,P0149,2,34.24,20.06
O003658,P0163,2,76.39,29.64
O003658,P0295,1,121.38,68.75
O003658,P0130,1,21.64,10
O003659,P0080,1,333.98,200.57
O003659,P0045,1,380.44,290.5
O003659,P0146,1,26.75,8.84
O003660,P0266,1,120.98,56.79
O003660,P0079,5,301.29,200.4
O003660,P0081,1,280.38,184.28
O003660,P0268,1,72.22,38.96
O003660,P0246,1,93.69,38.33
O003661,P0016,2,147.07,102.3
O003661,P0299,1,86.32,48.94
O003662,P0100,3,322.62,175.41
O003662,P0195,2,40.97,17.83
O003662,P0206,1,60.46,30.07
O003663,P0238,1,34.8,17.86
O003663,P0123,1,36.05,19.4
O003663,P0100,1,303.4,175.41
O003663,P0260,1,108.15,59.68
O003663,P0230,1,33.84,13.32
O003664,P0260,2,104.11,59.68
O003664,P0123,1,38.96,19.4
O003664,P0234,1,41.36,14.91
O003664,P0055,4,355.29,236.11
O003665,P0189,2,69.54,27.81
O003665,P0134,2,35.66,20.52
O003665,P0054,1,286.6,219.23
O003665,P0075,2,483.42,309.23
O003665,P0297,1,124.12,74.56
O003666,P0214,3,64.13,30.04
O003666,P0081,5,301.86,184.28
O003666,P0296,1,49.15,25.73
O003667,P0287,3,94.9,59.64
O003667,P0180,1,74.33,31.93
O003667,P0124,3,39.37,19.32
O003667,P0133,3,52.47,23.12
O003668,P0115,2,35.3,19.33
O003668,P0102,1,58.96,18.55
O003668,P0194,1,87.33,40.15
O003669,P0061,1,578.35,314.05
O003670,P0069,1,310.2,173.91
O003670,P0029,1,236.69,161.42
O003670,P0207,4,85.06,39.4
O003670,P0294,1,57.36,29.16
O003670,P0150,2,46.83,23.77
O003670,P0189,1,67.65,27.81
O003671,P0096,1,176.5,93.71
O003671,P0208,1,71.73,38.44
O003671,P0284,2,100.5,47.22
O003672,P0061,3,598.68,314.05
O003672,P0238,1,32.16,17.86
O003672,P0232,2,73.19,34.28
O003672,P0185,2,103.32,39.34
O003673,P0027,3,315.78,225.04
O003673,P0102,2,58.16,18.55
O003674,P0048,1,151.92,96.22
O003674,P0286,1,116.59,68.98
O003674,P0252,3,126.7,61.05
O003675,P0117,2,38.6,21.42
O003675,P0122,3,18.22,8.25
O003676,P0096,4,165.72,93.71
O003676,P0255,1,113.66,64.14
O003676,P0043,2,120.45,77.51
O003676,P0104,1,29.93,15.83
O003677,P0204,1,77.2,38.97
O003678,P0260,1,106.07,59.68
O003678,P0188,1,88.45,41.67
O003678,P0251,2,154.33,89.27
O003678,P0197,1,70.22,29.79
O003678,P0273,2,56.62,31.65
O003679,P0150,2,47.81,23.77
O003679,P0162,3,47.99,15.85
O003679,P0219,1,88.61,41.64
O003679,P0058,1,437.68,288.71
O003680,P0144,2,33.01,14.97
O003680,P0274,1,92.07,52.26
O003681,P0170,1,55.74,29.19
O003682,P0136,1,15.81,7.1
O003682,P0099,3,482.54,258.19
O003683,P0175,3,34.89,15.18
O003684,P0061,2,568.85,314.05
O003684,P0207,1,84.96,39.4
O003684,P0064,5,421.63,232.51
O003685,P0214,1,68.3,30.04
O003685,P0265,1,120.87,67.58
O003685,P0157,2,60.12,25.69
O003685,P0039,1,276.83,171.27
O003685,P0236,1,126.77,76.29
O003685,P0108,2,44.99,20.7
O003686,P0106,1,25.84,12.14
O003687,P0139,1,20.39,9.27
O003687,P0011,2,96.64,67.9
O003687,P0163,1,77.54,29.64
O003687,P0239,1,96.65,48.52
O003687,P0132,2,61.31,34.31
O003687,P0093,2,404.7,243.23
O003688,P0066,1,336.89,185.87
O003689,P0031,2,344.15,226.84
O003689,P0081,1,277.76,184.28
O003690,P0268,3,75.26,38.96
O003690,P0276,1,121.78,74.14
O003690,P0187,1,56.8,24.62
O003690,P0085,1,513.61,309.87
O003691,P0016,1,151.61,102.3
O003692,P0118,2,29.99,13.73
O003692,P0129,1,17.99,8.76
O003692,P0228,2,46.39,16.69
O003693,P0196,4,72.6,34.88
O003693,P0130,2,20.71,10
O003693,P0260,1,99.01,59.68
O003693,P0109,2,22.43,14.65
O003694,P0159,1,36.8,18
O003695,P0162,4,44.03,15.85
O003695,P0169,1,61.84,34.34
O003695,P0174,1,55.08,19.82
O003696,P0158,5,28.82,11.41
O003696,P0168,5,27.97,11.5
O003696,P0077,2,278.98,180.96
O003696,P0178,3,79.29,37.46
O003696,P0079,1,302.54,200.4
O003697,P0270,1,40.88,21.02
O003697,P0055,1,354.34,236.11
O003697,P0170,1,59.07,29.19
O003697,P0158,1,28,11.41
O003698,P0208,3,72.47,38.44
O003698,P0095,4,131.05,78.71
O003698,P0039,4,283.71,171.27
O003698,P0216,2,67,27.72
O003698,P0236,4,134.4,76.29
O003698,P0149,2,37.34,20.06
O003699,P0149,2,38.43,20.06
O003699,P0137,3,41.96,20.58
O003700,P0249,1,51.16,25.82
O003700,P0266,1,120.68,56.79
O003700,P0138,3,23.69,12.24
O003700,P0209,4,33.01,13.48
O003701,P0273,1,53.04,31.65
O003701,P0111,1,31.9,12.93
O003701,P0028,1,216.61,131.12
O003701,P0288,2,75.9,42.42
O003701,P0195,3,41.08,17.83
O003702,P0078,3,147.94,95.39
O003702,P0248,2,104.96,62.41
O003703,P0158,3,29.26,11.41
O003704,P0066,5,348.83,185.87
O003704,P0250,1,94.26,60.2
O003705,P0119,1,24.6,11.22
O003705,P0203,2,58.02,26.78
O003705,P0139,1,16.91,9.27
O003705,P0024,1,304.91,216.05
O003705,P0125,1,34.75,19.41
O003706,P0244,1,91.59,44.14
O003706,P0001,1,260.99,183.35
O003706,P0071,1,319.54,205.86
O003706,P0206,5,61.71,30.07
O003706,P0102,2,56.55,18.55
O003706,P0101,1,44.79,23.09
O003707,P0104,1,30.06,15.83
O003708,P0274,1,95.57,52.26
O003708,P0090,2,383.66,185.86
O003708,P0220,1,85.58,33.22
O003709,P0027,2,346.97,225.04
O003709,P0049,4,332.2,201.14
O003710,P0164,1,45.46,23.04
O003710,P0264,2,83.55,47.39
O003711,P0049,1,339.94,201.14
O003711,P0026,2,356.4,232.05
O003711,P0269,1,68.43,41.45
O003711,P0168,1,27.38,11.5
O003711,P0222,1,48.93,18.04
O003711,P0031,1,383.55,226.84
O003712,P0270,4,38.7,21.02
O003712,P0196,2,68.78,34.88
O003712,P0293,1,24.95,14.28
O003713,P0149,1,37.79,20.06
O003714,P0291,1,40.84,26.48
O003714,P0075,2,523.13,309.23
O003714,P0130,3,20.94,10
O003714,P0059,5,462.7,249.71
O003715,P0031,2,348.19,226.84
O003715,P0122,2,17.15,8.25
O003716,P0035,2,213.12,155.56
O003716,P0249,3,52.43,25.82
O003716,P0237,2,60.92,29.15
O003717,P0033,1,268.37,177.46
O003717,P0019,1,156.42,117.28
O003717,P0170,3,58.94,29.19
O003718,P0215,1,75.19,34.32
O003718,P0202,1,5.06,2.08
O003718,P0080,3,340.35,200.57
O003719,P0199,1,78.4,29.04
O003719,P0016,4,155.53,102.3
O003720,P0240,1,93.65,48.09
O003721,P0259,3,100,54.92
O003721,P0084,1,159.03,92.59
O003721,P0132,2,60,34.31
O003721,P0079,1,298.75,200.4
O003721,P0274,2,94.88,52.26
O003722,P0182,3,84.56,33.73
O003722,P0126,1,66.98,33.66
O003722,P0147,1,20.69,10.39
O003723,P0016,1,163.51,102.3
O003723,P0296,5,52.99,25.73
O003723,P0223,1,75.72,26.47
O003724,P0160,1,48.62,19.95
O003724,P0064,1,378.05,232.51
O003724,P0228,1,46.16,16.69
O003724,P0103,1,41.81,19.74
O003725,P0019,2,158.22,117.28
O003725,P0085,1,494.61,309.87
O003725,P0141,1,46.72,22.78
O003726,P0028,2,230.66,131.12
O003726,P0238,1,34.47,17.86
O003726,P0137,1,43.24,20.58
O003727,P0257,1,72.07,37.39
O003727,P0053,2,303.06,195.05
O003727,P0116,4,69.04,38.04
O003727,P0080,1,330.85,200.57
O003728,P0109,2,25.19,14.65
O003728,P0110,1,43.02,19.01
O003728,P0008,1,138.34,85.76
O003729,P0075,1,528.55,309.23
O003730,P0054,1,308.51,219.23
O003730,P0008,2,136.82,85.76
O003730,P0151,3,39.42,19.16
O003731,P0254,1,98.63,49.08
O003731,P0129,4,18.16,8.76
O003731,P0190,1,101.54,39.84
O003732,P0199,1,80.33,29.04
O003732,P0291,2,40.21,26.48
O003733,P0028,3,202.59,131.12
O003734,P0123,2,37.58,19.4
O003734,P0057,1,290.28,152.67
O003735,P0050,2,127.47,90.91
O003735,P0123,4,35,19.4
O003736,P0034,3,254.56,210.27
O003737,P0157,2,59.5,25.69
O003738,P0263,3,113.76,59.47
O003738,P0289,2,86.58,43.82
O003739,P0177,1,37.67,17.03
O003739,P0201,1,65.1,28.86
O003740,P0031,1,359.22,226.84
O003741,P0299,1,81.3,48.94
O003741,P0178,1,75.84,37.46
O003741,P0088,1,652.43,468.78
O003741,P0167,1,42.35,21.55
O003742,P0295,1,116.65,68.75
O003743,P0156,1,4.93,2.05
O003743,P0010,1,119.23,80.84
O003744,P0281,3,96.69,50.24
O003744,P0286,2,114.69,68.98
O003745,P0037,3,107.48,66.6
O003745,P0023,2,200.2,140.1
O003745,P0110,3,43.21,19.01
O003745,P0003,2,114.23,81.59
O003745,P0078,2,156.66,95.39
O003745,P0260,1,99.62,59.68
O003746,P0257,1,75.61,37.39
O003746,P0286,5,122.86,68.98
O003746,P0186,2,66.87,28.6
O003746,P0197,2,74.06,29.79
O003747,P0024,1,315.34,216.05
O003747,P0059,1,475.88,249.71
O003747,P0023,1,217.2,140.1
O003748,P0191,1,50.46,22.56
O003749,P0244,1,90.74,44.14
O003750,P0074,1,523.87,309.2
O003750,P0128,3,40.8,20.37
O003750,P0216,4,60.99,27.72
O003750,P0018,3,185.92,119.94
O003751,P0201,1,62.11,28.86
O003751,P0096,1,174.05,93.71
O003751,P0098,1,400.84,267.66
O003752,P0093,1,428.43,243.23
O003753,P0293,1,26.53,14.28
O003753,P0118,1,31.05,13.73
O003753,P0290,1,162.59,88.25
O003754,P0047,1,243.08,161.87
O003754,P0108,2,43.73,20.7
O003754,P0057,2,286.33,152.67
O003754,P0095,2,126.55,78.71
O003755,P0145,5,48.11,19.97
O003755,P0226,1,70.14,33.84
O003756,P0248,1,110.19,62.41
O003756,P0267,2,148.64,82.84
O003756,P0075,2,503.19,309.23
O003756,P0182,3,88.29,33.73
O003756,P0093,1,403.33,243.23
O003756,P0032,3,286.15,170.06
O003757,P0295,1,119.07,68.75
O003757,P0038,1,188.73,131.74
O003757,P0176,4,45.38,17.91
O003758,P0289,2,82.22,43.82
O003759,P0168,1,27.07,11.5
O003759,P0147,2,21.59,10.39
O003759,P0214,1,73.11,30.04
O003760,P0040,1,348.73,232.31
O003760,P0146,1,27.17,8.84
O003761,P0163,1,72.76,29.64
O003761,P0164,1,46.27,23.04
O003761,P0205,2,108.51,51.3
O003762,P0013,1,217.72,142.15
O003763,P0036,1,264.56,164.16
O003763,P0115,1,37.05,19.33
O003764,P0062,2,102.67,77.57
O003764,P0240,1,94.25,48.09
O003765,P0252,1,125.02,61.05
O003766,P0142,1,48,21.25
O003766,P0035,2,203.78,155.56
O003767,P0279,2,89.75,52.52
O003768,P0227,1,52.41,21.79
O003768,P0007,1,152.52,102.87
O003768,P0020,1,306.44,236.61
O003769,P0110,1,39.6,19.01
O003769,P0238,4,32.28,17.86
O003770,P0204,1,83.43,38.97
O003770,P0298,1,81.22,46.03
O003771,P0218,4,13.53,4.91
O003771,P0200,2,78.27,35.11
O003772,P0047,1,268.99,161.87
O003772,P0004,1,252.72,165.29
O003772,P0067,3,287.62,155.88
O003772,P0179,2,78.11,35.85
O003773,P0165,5,29.18,14.2
O003773,P0101,2,47.71,23.09
O003773,P0086,1,288.9,183.1
O003773,P0226,1,77.11,33.84
O003774,P0148,2,55.9,31.06
O003775,P0249,4,49.05,25.82
O003775,P0039,2,236.23,171.27
O003775,P0089,1,343.6,213.13
O003775,P0002,1,324.82,190.62
O003776,P0016,1,146.23,102.3
O003777,P0063,4,232.4,148.19
O003777,P0207,5,81.27,39.4
O003777,P0070,2,397.94,241.57
O003777,P0103,1,42.04,19.74
O003777,P0297,1,137.04,74.56
O003778,P0051,2,112.36,71.32
O003778,P0237,1,61.07,29.15
O003779,P0084,4,159.93,92.59
O003780,P0290,1,161.26,88.25
O003781,P0217,1,106.01,33.82
O003782,P0072,2,256.44,144.19
O003782,P0172,2,50.27,23.96
O003782,P0221,1,123.96,45.82
O003782,P0171,2,47.16,25.92
O003782,P0017,2,329.92,276.98
O003783,P0063,1,231.39,148.19
O003783,P0174,1,52.2,19.82
O003783,P0179,2,78.32,35.85
O003784,P0295,1,122.99,68.75
O003785,P0227,4,54.05,21.79
O003786,P0250,1,90.09,60.2
O003786,P0094,1,373.27,223.8
O003787,P0011,5,99.57,67.9
O003787,P0043,3,124.9,77.51
O003788,P0174,2,58.66,19.82
O003789,P0050,1,121.09,90.91
O003789,P0160,3,45.29,19.95
O003790,P0029,2,231.08,161.42
O003790,P0238,1,33.24,17.86
O003790,P0121,3,38.15,20.08
O003791,P0031,1,340.1,226.84
O003791,P0298,2,81.17,46.03
O003792,P0060,1,552.1,344.5
O003793,P0097,1,460.68,305.28
O003793,P0190,1,97.38,39.84
O003793,P0237,1,60.26,29.15
O003793,P0245,2,111.77,45.76
O003794,P0044,1,277.78,199.81
O003794,P0229,2,83.17,33.98
O003794,P0201,1,65.08,28.86
O003794,P0268,4,69.28,38.96
O003795,P0235,1,104.05,47.66
O003795,P0051,4,115.97,71.32
O003795,P0075,1,532.08,309.23
O003796,P0183,1,94.54,47.89
O003796,P0097,1,447.01,305.28
O003797,P0231,1,105.95,55.04
O003797,P0209,2,33.05,13.48
O003797,P0075,1,525.88,309.23
O003798,P0296,5,49.72,25.73
O003798,P0255,3,119.25,64.14
O003799,P0107,1,41.11,23.53
O003799,P0279,2,93.23,52.52
O003800,P0284,4,92.88,47.22
O003800,P0072,2,245.68,144.19
O003801,P0045,1,390.65,290.5
O003802,P0047,2,247.75,161.87
O003803,P0164,1,47.81,23.04
O003803,P0202,1,4.45,2.08
O003803,P0059,1,444.63,249.71
O003804,P0158,2,28.71,11.41
O003804,P0110,2,41.11,19.01
O003804,P0294,1,56.12,29.16
O003804,P0221,2,115.43,45.82
O003805,P0124,2,40.83,19.32
O003805,P0247,1,108.92,64.18
O003806,P0147,3,21.9,10.39
O003806,P0209,1,35.53,13.48
O003807,P0191,2,49.96,22.56
O003808,P0086,1,284.92,183.1
O003808,P0171,1,49.77,25.92
O003809,P0253,1,95.45,52
O003809,P0225,1,112.71,48.28
O003809,P0147,1,19.68,10.39
O003809,P0018,1,176.62,119.94
O003810,P0070,1,411.22,241.57
O003811,P0272,2,110.14,68.23
O003812,P0112,2,16.49,7.79
O003813,P0237,3,62.18,29.15
O003813,P0117,2,37.48,21.42
O003813,P0266,1,120.82,56.79
O003813,P0067,1,282.16,155.88
O003813,P0271,3,149.57,74.27
O003813,P0075,1,518.53,309.23
O003814,P0003,1,112.42,81.59
O003815,P0141,3,48.43,22.78
O003815,P0180,1,69.25,31.93
O003815,P0245,3,105.16,45.76
O003815,P0194,3,84.29,40.15
O003816,P0233,1,59.4,32.03
O003816,P0078,1,155.45,95.39
O003816,P0212,1,134.3,47.26
O003817,P0156,1,5.22,2.05
O003817,P0227,1,52.97,21.79
O003817,P0098,3,431.87,267.66
O003817,P0141,2,47.33,22.78
O003818,P0106,4,28.57,12.14
O003818,P0145,1,44.81,19.97
O003819,P0063,1,222.11,148.19
O003819,P0060,1,498.36,344.5
O003819,P0031,2,352.8,226.84
O003820,P0220,1,85.84,33.22
O003820,P0297,2,141.65,74.56
O003821,P0094,3,371.51,223.8
O003822,P0119,5,23.97,11.22
O003822,P0085,2,514.35,309.87
O003823,P0021,5,146.79,96.75
O003823,P0076,1,255.43,141.63
O003823,P0122,1,17.62,8.25
O003824,P0266,1,112.39,56.79
O003824,P0133,2,55.95,23.12
O003824,P0201,2,62.4,28.86
O003824,P0148,2,60.28,31.06
O003825,P0084,2,157.41,92.59
O003825,P0086,1,304.21,183.1
O003826,P0119,1,24.81,11.22
O003826,P0038,1,207.93,131.74
O003827,P0168,2,28.28,11.5
O003828,P0169,2,63.19,34.34
O003828,P0180,1,79.44,31.93
O003828,P0182,1,80.86,33.73
O003828,P0271,3,147.99,74.27
O003829,P0083,1,239.65,130.51
O003829,P0181,1,57.52,25.41
O003829,P0142,3,46.88,21.25
O003830,P0072,1,244.82,144.19
O003831,P0012,4,200.6,144.29
O003831,P0123,4,34.48,19.4
O003831,P0072,3,255.86,144.19
O003832,P0182,1,81.48,33.73
O003832,P0016,3,162.88,102.3
O003832,P0028,2,203.07,131.12
O003833,P0265,2,117.05,67.58
O003833,P0022,3,213.58,146.59
O003833,P0089,3,349.21,213.13
O003833,P0194,1,84.74,40.15
O003833,P0270,3,43.24,21.02
O003833,P0072,1,249.39,144.19
O003834,P0271,2,148.18,74.27
O003834,P0205,2,102.98,51.3
O003834,P0080,2,347.21,200.57
O003835,P0104,1,28.73,15.83
O003836,P0252,1,134.79,61.05
O003837,P0025,1,263.76,177.08
O003837,P0272,1,110.33,68.23
O003837,P0110,3,41.04,19.01
O003837,P0186,3,69.89,28.6
O003838,P0033,1,276.35,177.46
O003838,P0222,1,45.08,18.04
O003839,P0131,1,48.99,27.71
O003839,P0224,1,42.47,18.78
O003839,P0064,4,395.23,232.51
O003840,P0193,5,106.14,53.82
O003840,P0127,1,67.34,28.5
O003841,P0025,1,267.82,177.08
O003841,P0238,1,32.55,17.86
O003841,P0052,2,257.88,180.81
O003842,P0024,2,306.45,216.05
O003842,P0238,1,30.05,17.86
O003842,P0165,1,27.08,14.2
O003843,P0283,2,67.99,38.36
O003843,P0180,1,71.4,31.93
O003844,P0221,1,119.22,45.82
O003844,P0007,1,171.67,102.87
O003844,P0135,2,58.07,31.58
O003844,P0214,3,68.56,30.04
O003844,P0051,1,114.34,71.32
O003845,P0244,1,86.42,44.14
O003846,P0048,1,130.43,96.22
O003846,P0143,2,37.32,17.65
O003847,P0246,1,88.8,38.33
O003847,P0225,1,109.88,48.28
O003847,P0116,2,71.25,38.04
O003847,P0075,1,513.41,309.23
O003847,P0023,1,204.54,140.1
O003848,P0175,2,33.87,15.18
O003848,P0124,4,39.53,19.32
O003849,P0050,1,124.87,90.91
O003849,P0223,2,72.01,26.47
O003850,P0128,1,40.91,20.37
O003850,P0228,1,44.05,16.69
O003851,P0020,1,327.7,236.61
O003851,P0086,1,279.51,183.1
O003851,P0210,2,91.14,35.04
O003851,P0004,1,242.27,165.29
O003851,P0243,2,107.08,50.45
O003851,P0194,1,85.01,40.15
O003852,P0031,2,339.85,226.84
O003853,P0093,1,438.77,243.23
O003853,P0063,1,230.15,148.19
O003853,P0052,1,257.89,180.81
O003853,P0036,1,231.44,164.16
O003853,P0006,4,4.93,3.95
O003854,P0088,2,661.83,468.78
O003854,P0034,1,260.7,210.27
O003854,P0043,3,118.56,77.51
O003854,P0023,4,200.82,140.1
O003855,P0155,1,75.36,30.14
O003855,P0151,1,40.77,19.16
O003855,P0237,3,58.19,29.15
O003855,P0228,3,43.73,16.69
O003856,P0068,1,379.58,210.52
O003857,P0148,1,58.77,31.06
O003858,P0123,4,38.74,19.4
O003858,P0005,2,278.44,180.19
O003858,P0259,1,102.81,54.92
O003858,P0108,2,45.23,20.7
O003859,P0270,1,40.17,21.02
O003859,P0223,1,76.06,26.47
