customer_id,signup_date,region,segment,acquisition_channel,age,income
C01872,2025-08-27,West,Corporate,Referral,49,82200
C01873,2024-02-11,Midwest,Small Business,Social,46,89000
C01874,2023-02-06,West,Consumer,Social,34,110500
C01875,2023-03-17,Northeast,Consumer,Search,19,79600
C01876,2023-10-11,Midwest,Consumer,Social,51,
C01877,2024-06-18,West,Small Business,Social,28,91000
C01878,2025-04-17,South,Consumer,Social,44,87400
C01879,2024-06-05,Northeast,Corporate,Referral,34,97400
C01880,2025-06-08,South,Corporate,Social,18,115500
C01881,2024-01-06,West,Small Business,Social,48,95600
C01882,2023-07-16,South,Consumer,Referral,56,72400
C01883,2023-09-06,Midwest,Consumer,Referral,47,81100
C01884,2025-05-30,West,Consumer,Social,55,64400
C01885,2025-01-12,Northeast,Corporate,Email,47,85300
C01886,2024-07-24,Northeast,Consumer,Social,34,97000
C01887,2023-06-17,South,Corporate,Referral,53,125700
C01888,2024-07-20,West,Consumer,Email,28,53900
C01889,2023-08-27,West,Corporate,Search,47,49300
C01890,2024-03-21,Midwest,Consumer,Referral,27,77000
C01891,2024-09-09,South,Consumer,Search,48,92500
C01892,2023-01-10,Midwest,Consumer,Email,47,22000
C01893,2024-07-25,Northeast,Corporate,Search,48,60400
C01894,2024-06-06,South,Consumer,Search,41,69400
C01895,2023-10-24,West,Consumer,Search,42,66700
C01896,2025-03-06,South,Consumer,Social,36,51600
C01897,2024-02-14,South,Corporate,Search,36,99500
C01898,2024-01-09,South,Consumer,Referral,21,71500
C01899,2023-05-26,Midwest,Corporate,Email,26,85700
C01900,2023-02-15,Midwest,Small Business,Social,60,100700
C01901,2025-02-02,Northeast,Consumer,Search,34,51300
C01902,2025-09-22,Midwest,Consumer,Search,31,53200
C01903,2023-09-30,West,Consumer,Search,18,
C01904,2024-10-14,West,Consumer,Email,18,78900
C01905,2023-06-27,West,Corporate,Search,59,128900
C01906,2024-09-10,Northeast,Corporate,Referral,36,97500
C01907,2023-10-27,West,Small Business,Social,35,52700
C01908,2023-01-06,West,Small Business,Search,36,63100
C01909,2023-07-21,Northeast,Consumer,Social,18,
C01910,2025-02-27,West,Consumer,Referral,39,67200
C01911,2023-05-11,Midwest,Corporate,Referral,43,86500
C01912,2024-08-30,Midwest,Consumer,Email,57,36900
C01913,2025-08-20,Midwest,Consumer,Social,54,57900
C01914,2023-03-26,West,Consumer,Search,49,64300
C01915,2024-05-05,Northeast,Consumer,Search,42,55100
C01916,2023-05-23,Midwest,Consumer,Social,40,54600
C01917,2024-05-03,West,Consumer,Search,27,65800
C01918,2024-01-02,West,Corporate,Social,50,79200
C01919,2025-02-19,South,Consumer,Search,38,26500
C01920,2024-12-12,West,Consumer,Search,32,72200
C01921,2023-06-17,West,Small Business,Referral,41,48500
C01922,2023-11-14,West,Consumer,Social,18,23400
C01923,2024-02-10,Northeast,Consumer,Social,38,81800
C01924,2024-07-13,South,Small Business,Social,44,52200
C01925,2023-04-03,West,Consumer,Search,45,45700
C01926,2024-09-06,West,Consumer,Email,48,84700
C01927,2024-08-18,Northeast,Corporate,Email,41,98300
C01928,2023-06-13,Northeast,Consumer,Email,34,37700
C01929,2025-04-14,Midwest,Consumer,Search,46,98400
C01930,2023-08-23,West,Consumer,Referral,43,51900
C01931,2025-04-05,Northeast,Consumer,Social,40,69300
C01932,2023-06-02,Midwest,Small Business,Search,26,110800
C01933,2023-04-20,West,Corporate,Referral,47,105300
C01934,2023-12-26,Midwest,Consumer,Social,42,22000
C01935,2025-09-18,South,Consumer,Search,18,54100
C01936,2023-12-27,South,Small Business,Email,30,60700
C01937,2024-01-19,South,Consumer,Referral,41,103200
C01938,2023-04-13,Midwest,Consumer,Email,37,72100
C01939,2025-04-27,Midwest,Consumer,Search,35,47400
C01940,2023-03-23,Midwest,Consumer,Search,42,71400
C01941,2024-09-28,South,Corporate,Search,21,103800
C01942,2025-11-07,West,Consumer,Email,42,50900
C01943,2025-11-11,West,Small Business,Search,29,96500
C01944,2025-07-03,West,Consumer,Social,56,63600
C01945,2024-02-10,South,Consumer,Search,37,22000
C01946,2023-03-13,South,Consumer,Social,53,89700
C01947,2025-07-17,Northeast,Corporate,Search,18,71300
C01948,2023-08-11,Northeast,Corporate,Search,30,121300
C01949,2023-12-31,South,Consumer,Email,45,88200
C01950,2024-11-10,Northeast,Corporate,Social,62,92100
C01951,2023-03-04,Northeast,Consumer,Social,38,42800
C01952,2023-07-28,West,Consumer,Search,47,105200
C01953,2025-02-13,West,Consumer,Referral,35,37300
C01954,2024-09-05,Northeast,Small Business,Email,32,44600
C01955,2023-08-25,Midwest,Small Business,Search,50,64500
C01956,2023-05-29,West,Consumer,Email,73,49300
C01957,2024-03-13,South,Consumer,Search,41,39900
C01958,2023-09-12,South,Small Business,Referral,18,90500
C01959,2024-12-26,West,Consumer,Referral,47,71900
C01960,2024-04-21,Northeast,Small Business,Referral,19,86400
C01961,2023-05-05,Midwest,Consumer,Search,53,82200
C01962,2024-10-22,South,Corporate,Search,45,87500
C01963,2025-06-01,South,Small Business,Search,59,75800
C01964,2024-03-04,West,Small Business,Social,39,65400
C01965,2025-10-19,West,Consumer,Search,30,80200
C01966,2024-03-10,West,Consumer,Social,46,26100
C01967,2023-08-22,Northeast,Consumer,Email,33,58100
C01968,2024-08-30,West,Small Business,Email,49,86800
C01969,2024-08-20,Midwest,Consumer,Email,59,59800
C01970,2025-03-09,South,Corporate,Social,39,106700
C01971,2023-05-27,Northeast,Small Business,Search,34,124600
C01972,2023-03-08,West,Small Business,Search,27,75500
C01973,2023-02-22,South,Consumer,Social,18,64800
C01974,2023-07-28,Midwest,Small Business,Social,40,82200
C01975,2025-07-30,Midwest,Consumer,Social,33,72400
C01976,2025-04-15,West,Consumer,Social,48,93400
C01977,2023-02-15,West,Consumer,Referral,35,39500
C01978,2025-10-10,South,Consumer,Social,47,
C01979,2023-04-02,South,Consumer,Search,60,90100
C01980,2024-07-20,Northeast,Small Business,Referral,51,112100
C01981,2024-03-01,West,Corporate,Search,41,102100
C01982,2024-07-24,South,Corporate,Search,18,55800
C01983,2024-08-04,South,Consumer,Social,32,47700
C01984,2024-02-07,South,Corporate,Search,48,105500
C01985,2023-03-05,Midwest,Consumer,Referral,52,65900
C01986,2023-12-07,South,Small Business,Search,46,102500
C01987,2025-09-02,West,Consumer,Search,43,77400
C01988,2025-05-17,South,Corporate,Email,18,67200
C01989,2024-04-26,Midwest,Consumer,Referral,36,51000
C01990,2024-10-19,South,Consumer,Search,27,77600
C01991,2025-07-15,Midwest,Consumer,Search,20,
C01992,2025-03-11,Midwest,Small Business,Referral,57,87300
C01993,2024-02-27,Midwest,Consumer,Social,56,23300
C01994,2024-05-30,South,Small Business,Referral,33,90000
C01995,2024-05-09,West,Consumer,Search,27,22000
C01996,2025-10-13,West,Corporate,Search,18,125700
C01997,2023-10-09,South,Consumer,Email,31,40200
C01998,2025-11-08,Northeast,Consumer,Social,35,92300
C01999,2023-09-04,West,Corporate,Referral,18,140300
C02000,2025-07-29,South,Small Business,Social,57,69900
C02001,2025-07-17,Midwest,Consumer,Search,53,71200
C02002,2025-10-31,West,Consumer,Search,48,59100
C02003,2025-08-28,Northeast,Corporate,Social,52,79300
C02004,2025-07-02,West,Consumer,Email,22,81300
C02005,2024-09-03,South,Consumer,Email,42,73200
C02006,2024-06-14,Midwest,Corporate,Referral,41,134100
C02007,2023-01-04,Midwest,Corporate,Referral,41,72900
C02008,2023-01-04,West,Corporate,Email,30,101600
C02009,2023-07-15,South,Consumer,Search,25,
C02010,2023-11-02,South,Consumer,Referral,37,22000
C02011,2023-11-29,West,Consumer,Social,52,59900
C02012,2024-03-14,Midwest,Consumer,Email,38,67500
C02013,2025-09-28,South,Consumer,Email,44,64100
C02014,2023-04-11,Midwest,Small Business,Social,24,96200
C02015,2024-08-12,South,Consumer,Referral,18,39400
C02016,2024-09-09,Northeast,Consumer,Email,18,81200
C02017,2025-02-19,South,Small Business,Referral,49,69600
C02018,2025-03-28,South,Corporate,Search,36,167000
C02019,2024-04-28,West,Consumer,Search,51,22000
C02020,2025-08-10,Northeast,Consumer,Social,53,53600
C02021,2025-08-12,West,Small Business,Search,32,77300
C02022,2023-12-30,South,Consumer,Search,44,35400
C02023,2025-03-13,South,Consumer,Social,26,80600
C02024,2025-03-19,West,Consumer,Search,29,42600
C02025,2025-01-06,West,Consumer,Email,31,33400
C02026,2024-03-26,South,Corporate,Email,53,79400
C02027,2024-05-27,South,Corporate,Social,46,91700
C02028,2025-04-09,Northeast,Consumer,Search,32,22500
C02029,2023-07-14,South,Corporate,Social,49,35700
C02030,2025-06-29,Northeast,Small Business,Social,32,68000
C02031,2023-01-14,West,Small Business,Social,49,83500
C02032,2025-09-14,West,Corporate,Search,43,103100
C02033,2025-09-08,South,Consumer,Search,26,30800
C02034,2024-02-01,Northeast,Consumer,Search,51,46000
C02035,2025-09-20,West,Consumer,Referral,47,36100
C02036,2025-02-06,South,Consumer,Social,50,64500
C02037,2023-02-04,South,Consumer,Email,52,54000
C02038,2024-06-07,Northeast,Small Business,Social,52,72000
C02039,2025-07-15,Midwest,Consumer,Social,38,39000
C02040,2025-01-28,South,Consumer,Search,35,73500
C02041,2023-05-15,West,Consumer,Referral,38,89500
C02042,2023-10-06,West,Corporate,Email,28,64100
C02043,2024-04-20,South,Small Business,Referral,37,107500
C02044,2025-10-21,Midwest,Small Business,Search,39,100200
C02045,2024-08-26,West,Consumer,Social,51,78200
C02046,2023-12-01,West,Consumer,Email,40,47600
C02047,2023-11-22,Midwest,Consumer,Email,65,36100
C02048,2023-09-18,South,Consumer,Search,29,73600
C02049,2025-08-19,West,Corporate,Search,36,99000
C02050,2024-03-02,West,Consumer,Referral,23,51800
C02051,2025-08-26,West,Corporate,Referral,51,131200
C02052,2023-02-03,South,Consumer,Social,37,31700
C02053,2023-08-26,South,Small Business,Email,49,76100
C02054,2024-05-04,Northeast,Consumer,Email,39,22000
C02055,2024-01-01,Northeast,Corporate,Social,36,103000
C02056,2025-02-21,South,Consumer,Social,59,43100
C02057,2023-04-02,Midwest,Consumer,Search,40,90500
C02058,2025-03-14,South,Consumer,Search,49,
C02059,2023-12-27,Midwest,Corporate,Email,23,79400
C02060,2024-11-30,West,Consumer,Email,36,26600
C02061,2023-07-18,Midwest,Corporate,Email,18,101800
C02062,2025-03-23,South,Consumer,Email,29,33300
C02063,2024-05-17,West,Consumer,Search,38,22000
C02064,2024-04-04,South,Consumer,Search,21,48100
C02065,2025-06-20,Northeast,Small Business,Search,51,66900
C02066,2025-02-26,West,Consumer,Search,23,67700
C02067,2023-05-15,West,Corporate,Social,29,107200
C02068,2023-08-07,Midwest,Consumer,Social,63,80600
C02069,2025-11-09,West,Corporate,Search,46,68800
C02070,2023-08-17,South,Consumer,Referral,43,70700
C02071,2024-05-29,Northeast,Consumer,Search,77,114700
C02072,2025-03-07,Northeast,Consumer,Search,27,66700
C02073,2023-07-28,Northeast,Corporate,Email,38,125500
C02074,2025-05-03,South,Consumer,Social,43,50200
C02075,2023-01-20,Midwest,Consumer,Search,48,54200
C02076,2023-06-28,Midwest,Consumer,Search,51,67900
C02077,2023-04-30,Northeast,Small Business,Referral,38,78400
C02078,2023-07-05,Midwest,Consumer,Search,34,29800
C02079,2025-08-18,South,Consumer,Referral,59,56800
C02080,2025-07-09,Northeast,Small Business,Social,49,100300
C02081,2023-08-22,Midwest,Small Business,Social,65,63700
C02082,2025-07-02,Midwest,Corporate,Social,45,160000
C02083,2024-08-10,Midwest,Corporate,Search,37,112600
C02084,2023-07-06,South,Corporate,Search,32,152100
C02085,2024-11-01,Northeast,Corporate,Search,38,70300
C02086,2024-06-11,Midwest,Consumer,Social,47,
C02087,2023-02-07,Midwest,Corporate,Search,67,87000
C02088,2024-07-12,South,Consumer,Social,40,94100
C02089,2024-11-10,South,Small Business,Search,24,103400
C02090,2024-07-05,Midwest,Consumer,Search,38,70900
C02091,2023-05-16,West,Consumer,Email,44,23200
C02092,2023-08-18,Northeast,Consumer,Referral,36,
C02093,2023-01-11,Northeast,Corporate,Search,46,126200
C02094,2024-03-02,Midwest,Corporate,Social,39,118000
C02095,2024-04-11,West,Corporate,Search,50,104000
C02096,2023-07-18,South,Consumer,Email,39,119700
C02097,2023-11-20,Northeast,Small Business,Referral,28,88900
C02098,2023-05-02,West,Consumer,Search,39,37100
C02099,2024-07-15,Midwest,Consumer,Search,19,84900
C02100,2023-07-21,South,Corporate,Social,33,124400
C02101,2025-05-14,Northeast,Corporate,Social,39,131000
C02102,2023-06-14,South,Corporate,Social,48,89800
C02103,2023-07-03,Northeast,Consumer,Social,53,67500
C02104,2024-06-04,South,Corporate,Referral,18,83000
C02105,2025-02-18,Northeast,Consumer,Search,54,67700
C02106,2024-08-13,West,Consumer,Social,31,22000
C02107,2023-07-04,Northeast,Consumer,Email,33,111300
C02108,2025-04-04,South,Consumer,Social,36,64800
C02109,2024-12-19,Northeast,Consumer,Search,26,75600
C02110,2024-09-09,Northeast,Consumer,Email,27,71100
C02111,2024-02-10,Northeast,Small Business,Social,42,94100
C02112,2023-03-09,Midwest,Corporate,Search,18,122100
C02113,2025-05-16,West,Consumer,Search,59,
C02114,2023-02-08,South,Small Business,Social,28,103800
C02115,2025-03-05,South,Consumer,Search,41,36300
C02116,2024-11-11,South,Consumer,Social,44,50900
C02117,2023-05-22,West,Consumer,Email,53,78500
C02118,2024-03-20,Northeast,Corporate,Email,36,106800
C02119,2024-10-13,Midwest,Consumer,Email,40,53000
C02120,2024-08-05,South,Small Business,Referral,41,138800
C02121,2024-05-22,Northeast,Consumer,Search,38,24600
C02122,2024-04-06,South,Consumer,Search,36,68400
C02123,2024-08-28,South,Consumer,Referral,37,99300
C02124,2025-07-27,South,Consumer,Social,70,100100
C02125,2024-11-06,South,Consumer,Email,27,44800
C02126,2024-03-04,West,Consumer,Referral,46,85100
C02127,2024-10-06,South,Small Business,Email,67,89600
C02128,2023-03-20,South,Corporate,Search,34,78400
C02129,2024-04-20,South,Consumer,Search,55,45700
C02130,2024-12-28,Midwest,Corporate,Search,38,82500
C02131,2024-01-27,Northeast,Corporate,Referral,35,97000
C02132,2025-08-04,West,Corporate,Email,18,93100
C02133,2024-11-08,Northeast,Consumer,Email,31,79700
C02134,2023-09-30,West,Consumer,Search,37,59200
C02135,2024-12-09,Northeast,Small Business,Social,44,96400
C02136,2025-07-31,Midwest,Consumer,Social,55,39700
C02137,2023-05-06,West,Consumer,Social,54,50200
C02138,2025-06-04,Northeast,Consumer,Search,35,112900
C02139,2025-02-02,South,Corporate,Search,36,118800
C02140,2024-03-31,West,Small Business,Social,38,69900
C02141,2024-11-27,Northeast,Corporate,Social,41,84000
C02142,2024-03-21,Midwest,Consumer,Email,40,
C02143,2024-10-14,South,Corporate,Social,63,142000
C02144,2024-05-21,Northeast,Corporate,Email,29,70900
C02145,2024-02-26,West,Consumer,Search,55,83700
C02146,2025-10-19,West,Consumer,Social,31,29000
C02147,2023-02-11,South,Corporate,Social,30,103400
C02148,2023-03-21,South,Small Business,Social,45,111000
C02149,2024-05-12,West,Consumer,Social,31,63800
C02150,2024-11-15,South,Corporate,Search,44,126500
C02151,2023-10-29,West,Consumer,Search,33,83600
C02152,2025-05-04,Midwest,Consumer,Search,36,73400
C02153,2025-01-19,South,Corporate,Referral,18,97800
C02154,2025-09-13,South,Small Business,Search,48,40700
C02155,2023-03-05,Northeast,Consumer,Search,42,58600
C02156,2025-10-16,South,Consumer,Referral,39,49100
C02157,2024-01-02,West,Consumer,Search,37,96900
C02158,2024-02-03,Northeast,Corporate,Referral,21,91600
C02159,2024-09-02,West,Consumer,Email,40,30300
C02160,2023-02-27,Midwest,Consumer,Search,35,41300
C02161,2025-10-23,West,Consumer,Social,43,108000
C02162,2025-08-05,Northeast,Small Business,Search,66,89000
C02163,2025-11-01,West,Small Business,Search,54,49800
C02164,2025-07-14,South,Consumer,Referral,69,63900
C02165,2024-01-03,West,Small Business,Search,32,107900
C02166,2025-08-31,West,Consumer,Social,39,86700
C02167,2023-05-06,South,Consumer,Social,29,44300
C02168,2024-06-13,Northeast,Corporate,Search,34,109000
C02169,2025-01-11,Northeast,Consumer,Search,52,70200
C02170,2024-12-24,South,Corporate,Social,18,107500
C02171,2023-05-02,South,Consumer,Search,31,85300
C02172,2024-08-09,Midwest,Consumer,Social,18,48300
C02173,2024-12-31,West,Corporate,Search,28,72600
C02174,2024-06-21,Midwest,Corporate,Referral,50,100200
C02175,2024-03-06,Midwest,Consumer,Social,36,51900
C02176,2025-07-09,Midwest,Consumer,Email,23,93000
C02177,2023-06-01,South,Corporate,Search,29,123000
C02178,2025-09-29,West,Small Business,Search,25,46000
C02179,2023-03-19,Northeast,Small Business,Email,18,48700
C02180,2024-03-18,South,Consumer,Referral,27,100600
C02181,2023-07-06,Northeast,Consumer,Social,60,96700
C02182,2023-03-09,West,Consumer,Search,29,58700
C02183,2024-09-30,West,Consumer,Search,58,59200
C02184,2025-07-24,Midwest,Consumer,Search,45,104000
C02185,2024-05-12,Northeast,Consumer,Social,21,101000
C02186,2023-06-18,South,Consumer,Search,49,29900
C02187,2024-09-15,Northeast,Consumer,Social,25,86900
C02188,2024-08-04,West,Consumer,Email,39,53100
C02189,2024-11-17,Midwest,Corporate,Social,63,83500
C02190,2025-07-02,Northeast,Consumer,Social,60,52800
C02191,2025-05-21,Midwest,Consumer,Social,38,65500
C02192,2023-06-22,Midwest,Consumer,Search,53,35600
C02193,2023-03-28,Northeast,Consumer,Social,63,23700
C02194,2024-01-21,Northeast,Consumer,Search,42,39000
C02195,2025-06-23,Northeast,Corporate,Referral,41,89400
C02196,2023-01-09,Northeast,Consumer,Email,34,43700
C02197,2024-09-14,South,Consumer,Search,64,77200
C02198,2023-01-12,West,Consumer,Search,53,36600
C02199,2023-01-30,West,Consumer,Search,59,52200
C02200,2024-03-31,West,Small Business,Search,25,95600
C02201,2025-07-28,Midwest,Consumer,Search,40,87500
C02202,2025-05-30,Midwest,Consumer,Social,35,34700
C02203,2024-03-22,South,Corporate,Social,45,111000
C02204,2024-03-24,Northeast,Corporate,Search,27,57400
C02205,2024-12-25,West,Small Business,Search,26,
C02206,2024-10-19,West,Consumer,Search,38,116600
C02207,2024-03-29,Northeast,Consumer,Search,30,70200
C02208,2023-03-20,West,Consumer,Social,18,36300
C02209,2025-03-08,Northeast,Consumer,Referral,49,70400
C02210,2024-04-21,South,Corporate,Social,31,89400
C02211,2024-11-30,West,Consumer,Email,20,71300
C02212,2025-10-19,South,Consumer,Search,34,81500
C02213,2024-07-14,Midwest,Small Business,Search,70,86000
C02214,2025-11-04,South,Corporate,Email,31,99700
C02215,2024-07-31,West,Corporate,Email,43,101400
C02216,2025-09-15,West,Small Business,Referral,31,73600
C02217,2025-08-15,South,Consumer,Email,47,92100
C02218,2025-09-15,Northeast,Small Business,Email,50,79400
C02219,2025-05-22,South,Consumer,Referral,39,95500
C02220,2024-08-28,Midwest,Consumer,Email,25,106200
C02221,2024-01-03,South,Consumer,Search,69,71500
C02222,2024-02-09,West,Consumer,Referral,60,118000
C02223,2025-02-11,West,Small Business,Social,49,74100
C02224,2024-06-29,South,Consumer,Search,35,
C02225,2024-05-23,Northeast,Small Business,Search,21,50100
C02226,2025-08-18,Northeast,Consumer,Search,34,110200
C02227,2024-10-20,South,Consumer,Search,32,59200
C02228,2024-05-23,Midwest,Consumer,Search,46,30800
C02229,2025-04-14,Northeast,Consumer,Email,45,91900
C02230,2025-05-06,South,Consumer,Search,57,49600
C02231,2023-11-23,South,Corporate,Email,74,93100
C02232,2024-02-08,South,Corporate,Referral,25,80200
C02233,2023-04-07,South,Corporate,Search,57,91500
C02234,2025-02-05,South,Consumer,Search,49,22000
C02235,2024-02-06,Northeast,Corporate,Social,25,38400
C02236,2023-05-25,West,Consumer,Search,58,94500
C02237,2025-05-12,South,Consumer,Search,40,64100
