order_id,customer_id,order_date,status,discount_pct,shipping_cost
O007401,C03126,2025-06-29,Completed,0,15.93
O007402,C00633,2024-03-10,Completed,0.15,11.34
O007403,C02342,2025-12-16,Completed,0.2,19.47
O007404,C01318,2024-02-23,Returned,0.1,13.2
O007405,C00180,2024-04-24,Completed,0.2,9.85
O007406,C01989,2025-12-21,Returned,0.3,14.99
O007407,C03886,2024-07-13,Completed,0.15,17.75
O007408,C03646,2024-03-15,Cancelled,0.15,11.26
O007409,C01667,2025-04-27,Completed,0.2,16.82
O007410,C01890,2025-11-26,Completed,0.2,10.81
O007411,C02066,2025-09-02,Returned,0,16.59
O007412,C01813,2024-12-26,Completed,0.1,9.58
O007413,C00168,2025-01-11,Completed,0.15,15.57
O007414,C03825,2024-11-16,Cancelled,0.1,10.81
O007415,C03994,2024-07-08,Returned,0.15,16.47
O007416,C02015,2024-09-04,Completed,0,12.39
O007417,C03155,2024-11-26,Completed,0,12.94
O007418,C00772,2024-11-03,Completed,0,7.99
O007419,C00701,2024-03-01,Cancelled,0.15,5.55
O007420,C00274,2024-08-06,Completed,0.05,9.05
O007421,C03625,2024-05-01,Completed,0,6.87
O007422,C04270,2024-10-27,Completed,0.1,16.45
O007423,C03040,2024-02-19,Completed,0,6.45
O007424,C02880,2025-10-19,Completed,0.1,8.81
O007425,C03829,2024-12-13,Cancelled,0.2,11.86
O007426,C01639,2025-03-03,Completed,0.2,8.66
O007427,C04443,2025-08-04,Completed,0.15,15.68
O007428,C03138,2025-11-01,Completed,0.15,13.27
O007429,C02103,2024-07-15,Completed,0,14.14
O007430,C04490,2025-04-21,Completed,0.15,8.61
O007431,C01706,2025-10-30,Completed,0.2,11.41
O007432,C02677,2025-10-20,Completed,0.2,9.44
O007433,C00571,2024-02-21,Completed,0,7.44
O007434,C02994,2024-02-26,Completed,0.1,13.53
O007435,C03192,2024-03-16,Cancelled,0.2,13.01
O007436,C00245,2024-11-24,Completed,0.2,11.1
O007437,C02134,2025-01-11,Completed,0.15,13.33
O007438,C01707,2025-05-20,Completed,0.3,11.84
O007439,C03578,2024-10-28,Completed,0.1,8.02
O007440,C02404,2025-05-22,Returned,0.05,14.3
O007441,C01418,2024-10-08,Returned,0.15,14.11
O007442,C01167,2024-09-27,Completed,0.3,11.82
O007443,C00872,2025-11-19,Completed,0,12.85
O007444,C01238,2025-07-26,Completed,0,11.3
O007445,C04307,2025-10-15,Completed,0.1,11.83
O007446,C01934,2024-09-03,Completed,0.2,15.95
O007447,C04327,2024-08-10,Completed,0.05,7.74
O007448,C04456,2024-03-17,Completed,0.2,8.23
O007449,C01737,2024-08-21,Completed,0,9.66
O007450,C02590,2025-08-04,Completed,0.1,12.05
O007451,C04491,2024-03-10,Completed,0.1,8.95
O007452,C04184,2025-09-18,Completed,0.15,17.37
O007453,C00605,2025-05-31,Completed,0.15,13.46
O007454,C04375,2025-09-27,Completed,0.2,7.5
O007455,C01128,2025-09-07,Completed,0.15,10.98
O007456,C03522,2024-05-27,Completed,0.05,9.22
O007457,C04351,2024-03-03,Completed,0.15,0
O007458,C02317,2024-04-05,Completed,0.15,9.64
O007459,C02609,2024-02-03,Returned,0.15,25.4
O007460,C04609,2025-09-12,Completed,0.2,10.68
O007461,C03602,2024-02-13,Completed,0.3,2.3
O007462,C00361,2025-01-15,Cancelled,0,13.39
O007463,C03812,2024-03-07,Completed,0.05,16.32
O007464,C02658,2025-05-14,Completed,0.1,2.34
O007465,C01969,2025-01-10,Completed,0.2,9.57
O007466,C04606,2024-08-07,Completed,0.1,7.54
O007467,C03212,2024-12-30,Completed,0.3,14.29
O007468,C00346,2024-12-07,Completed,0.2,20.16
O007469,C03099,2025-12-17,Completed,0.1,5.98
O007470,C01225,2024-08-30,Cancelled,0.2,3.71
O007471,C04470,2024-08-09,Completed,0,13.17
O007472,C01466,2025-04-17,Completed,0.1,13.88
O007473,C02226,2025-03-08,Completed,0,12.68
O007474,C04036,2025-09-21,Completed,0.2,3.47
O007475,C02980,2024-06-01,Completed,0,11.27
O007476,C01006,2025-03-30,Completed,0.1,6.73
O007477,C02081,2025-08-10,Completed,0.15,11.63
O007478,C03378,2024-03-13,Completed,0.2,14.98
O007479,C00557,2025-09-04,Cancelled,0.1,9.51
O007480,C03414,2024-11-02,Completed,0.15,7.19
O007481,C02719,2025-01-17,Returned,0,6.7
O007482,C03080,2024-08-02,Completed,0.05,12.17
O007483,C00738,2025-05-11,Completed,0,16.33
O007484,C01248,2024-12-19,Completed,0.2,14.33
O007485,C03958,2024-07-17,Completed,0.05,10.63
O007486,C04185,2025-07-02,Completed,0.3,11.82
O007487,C04359,2025-01-14,Cancelled,0.2,8.37
O007488,C02828,2025-05-27,Returned,0.2,7.1
O007489,C00673,2025-11-12,Completed,0,15.33
O007490,C00983,2025-03-26,Completed,0,12.78
O007491,C01433,2024-07-13,Completed,0,2.32
O007492,C01124,2025-03-23,Completed,0.2,9.31
O007493,C02625,2025-06-01,Completed,0.05,17.26
O007494,C03643,2025-07-25,Completed,0.3,12.13
O007495,C03985,2025-06-15,Returned,0.15,14.47
O007496,C02765,2024-02-04,Cancelled,0,15.04
O007497,C00549,2024-04-14,Completed,0,7.94
O007498,C00795,2024-03-26,Completed,0.2,9.71
O007499,C01372,2025-06-19,Completed,0.15,4.44
O007500,C04310,2025-11-22,Completed,0.2,8.1
O007501,C02762,2025-04-04,Completed,0.05,17.59
O007502,C01479,2025-04-22,Completed,0.1,11.75
O007503,C02307,2024-07-02,Completed,0,8.29
O007504,C01456,2024-01-08,Completed,0.2,11.7
O007505,C03293,2024-06-02,Completed,0.2,11.65
O007506,C04088,2025-08-29,Completed,0,4.4
O007507,C03769,2024-08-29,Cancelled,0,9.34
O007508,C01879,2024-08-31,Completed,0.15,22.03
O007509,C00991,2024-07-27,Completed,0,2.16
O007510,C02487,2024-05-28,Returned,0.05,10
O007511,C02595,2025-12-11,Completed,0.1,5.3
O007512,C00249,2024-02-17,Completed,0.1,5.56
O007513,C03381,2025-08-27,Completed,0.2,14.12
O007514,C03102,2024-02-11,Completed,0.05,4.77
O007515,C01410,2025-08-26,Completed,0.15,8.16
O007516,C02259,2024-02-05,Completed,0.2,17.35
O007517,C01584,2024-03-05,Completed,0.2,8.18
O007518,C03231,2024-10-01,Completed,0.2,3.87
O007519,C04042,2024-09-22,Completed,0.15,11.48
O007520,C02690,2025-04-26,Completed,0.1,14.15
O007521,C03718,2024-12-27,Completed,0.15,9.8
O007522,C03352,2024-08-19,Completed,0.2,7.74
O007523,C02160,2024-05-08,Completed,0.15,14.92
O007524,C03214,2024-06-29,Completed,0.2,13.11
O007525,C00512,2024-09-05,Completed,0.1,7.08
O007526,C04217,2024-05-04,Cancelled,0.1,10.36
O007527,C04213,2024-01-20,Cancelled,0.15,9.6
O007528,C03677,2024-01-04,Completed,0,16.06
O007529,C04618,2024-02-29,Completed,0.15,14.19
O007530,C01615,2025-07-01,Completed,0.2,6
O007531,C01526,2025-04-09,Completed,0,3.6
O007532,C04496,2025-06-13,Completed,0.15,9.13
O007533,C03350,2024-03-08,Completed,0.15,16.74
O007534,C02161,2025-03-30,Completed,0.05,5.43
O007535,C02275,2025-09-19,Completed,0.2,14.52
O007536,C02042,2024-07-04,Completed,0.15,8.83
O007537,C00822,2025-12-21,Completed,0.15,11.24
O007538,C04052,2025-05-19,Returned,0.15,12.06
O007539,C04141,2024-04-22,Completed,0.05,5.87
O007540,C01780,2025-03-25,Cancelled,0.05,10.6
O007541,C00132,2024-12-26,Completed,0.05,13.01
O007542,C03503,2024-03-13,Completed,0.1,12.66
O007543,C02154,2025-11-05,Completed,0.2,15.94
O007544,C03740,2025-04-06,Completed,0.2,4.47
O007545,C02007,2025-04-18,Completed,0.1,13.08
O007546,C02820,2025-07-31,Completed,0.15,6.59
O007547,C02371,2025-09-13,Completed,0.2,6.39
O007548,C01458,2024-07-05,Completed,0.15,24.03
O007549,C00952,2025-08-20,Completed,0.15,18.25
O007550,C02361,2025-07-04,Completed,0,12.33
O007551,C04282,2025-07-26,Completed,0.2,6.6
O007552,C02620,2025-03-07,Completed,0.1,8.96
O007553,C01917,2024-05-31,Completed,0.2,12.8
O007554,C01684,2025-01-01,Completed,0,4.14
O007555,C03442,2024-09-06,Completed,0.15,9.81
O007556,C02772,2025-09-23,Completed,0,9.36
O007557,C02526,2025-04-01,Completed,0.2,15.21
O007558,C04592,2024-11-06,Completed,0.15,3.14
O007559,C03446,2025-01-16,Cancelled,0.1,14.34
O007560,C04479,2024-04-30,Completed,0.2,13.25
O007561,C03473,2024-08-05,Completed,0,17.88
O007562,C00639,2024-02-04,Completed,0.1,6.3
O007563,C02316,2025-05-03,Completed,0.1,11.14
O007564,C01951,2025-09-20,Completed,0.15,9.84
O007565,C02919,2025-06-10,Completed,0.3,15.03
O007566,C03273,2025-05-01,Completed,0.2,8.66
O007567,C03742,2024-12-25,Completed,0.05,8.74
O007568,C04438,2025-04-10,Completed,0.3,15.94
O007569,C04304,2025-09-20,Completed,0,11
O007570,C02339,2025-08-18,Completed,0.3,8.67
O007571,C02457,2025-01-28,Completed,0.15,19.83
O007572,C04220,2024-12-19,Completed,0.15,16.2
O007573,C02468,2025-05-17,Completed,0,16.86
O007574,C04311,2025-05-03,Completed,0.1,7.56
O007575,C00286,2025-07-13,Completed,0.15,9.6
O007576,C02796,2024-04-26,Returned,0.3,15.69
O007577,C03645,2024-07-26,Cancelled,0,6.13
O007578,C04504,2024-07-28,Completed,0.1,13.61
O007579,C04554,2024-03-18,Completed,0.05,8.39
O007580,C03705,2024-06-21,Completed,0.05,18.27
O007581,C01822,2024-01-20,Completed,0,9.48
O007582,C01726,2025-02-18,Cancelled,0.2,14.82
O007583,C04251,2025-07-16,Completed,0,10.46
O007584,C01497,2024-08-04,Completed,0.05,10.23
O007585,C00169,2025-09-30,Completed,0.1,14.71
O007586,C02592,2024-05-21,Completed,0.2,5
O007587,C02373,2025-02-08,Completed,0.15,20.97
O007588,C04613,2024-09-27,Cancelled,0,14.77
O007589,C02420,2024-10-01,Completed,0.2,9.88
O007590,C02820,2024-02-17,Completed,0,12.37
O007591,C00173,2024-11-05,Completed,0.1,7.69
O007592,C02150,2024-10-05,Completed,0.2,5.12
O007593,C03864,2024-04-09,Completed,0,11.1
O007594,C04495,2024-05-24,Completed,0.2,12.2
O007595,C00496,2025-04-06,Completed,0.05,13.38
O007596,C04522,2025-03-05,Cancelled,0.15,4.6
O007597,C04256,2025-11-19,Returned,0,8.33
O007598,C01396,2025-01-04,Completed,0.05,15.18
O007599,C00552,2024-03-17,Returned,0.3,6.67
O007600,C01933,2025-10-10,Completed,0.2,6.33
O007601,C01556,2024-12-06,Cancelled,0.2,13.64
O007602,C01363,2024-08-17,Completed,0,14.78
O007603,C02729,2025-03-01,Completed,0.05,8.17
O007604,C02434,2025-10-05,Completed,0.2,17.53
O007605,C04336,2025-04-11,Completed,0.3,15.02
O007606,C00811,2025-07-15,Completed,0.1,12.72
O007607,C00682,2025-02-08,Completed,0.2,15.22
O007608,C02308,2024-07-22,Cancelled,0,12.48
O007609,C00791,2025-03-12,Completed,0,14.13
O007610,C02890,2025-10-15,Completed,0.2,5.09
O007611,C01482,2024-09-26,Completed,0.15,13.34
O007612,C01985,2024-05-07,Completed,0.15,2.23
O007613,C02410,2025-09-13,Completed,0,12.68
O007614,C02666,2025-07-23,Cancelled,0.15,17.36
O007615,C01000,2025-09-28,Completed,0.1,12.51
O007616,C02583,2025-11-05,Completed,0.1,6.66
O007617,C03375,2024-09-20,Completed,0.15,13.49
O007618,C02445,2024-09-30,Completed,0,4.8
O007619,C03431,2024-01-19,Returned,0.05,7.81
O007620,C03640,2024-09-09,Completed,0.2,11.1
O007621,C01406,2024-09-23,Completed,0.05,11.21
O007622,C03602,2025-08-10,Completed,0.1,7.07
O007623,C04116,2025-10-09,Completed,0.15,6.92
O007624,C01607,2025-07-30,Completed,0.1,18.16
O007625,C02748,2024-10-13,Completed,0.05,11.34
O007626,C00916,2025-03-17,Cancelled,0.1,13.99
O007627,C01459,2024-06-03,Returned,0.2,7.78
O007628,C02728,2025-02-28,Completed,0.1,18.63
O007629,C03184,2025-01-25,Completed,0.05,14.66
O007630,C00326,2025-10-02,Completed,0.2,4.58
O007631,C02368,2025-01-18,Completed,0,14.33
O007632,C02067,2024-09-20,Completed,0.2,3.08
O007633,C03214,2024-01-16,Completed,0.2,8.48
O007634,C04371,2024-06-21,Completed,0,12.25
O007635,C00846,2025-06-05,Completed,0.3,14.75
O007636,C04502,2025-09-24,Completed,0.2,10.36
O007637,C03945,2024-05-22,Completed,0.1,14.23
O007638,C03537,2024-06-21,Completed,0.2,7.55
O007639,C02371,2024-10-15,Completed,0.2,11.85
O007640,C04332,2025-11-07,Completed,0.1,8.36
O007641,C03894,2025-06-25,Completed,0.1,9.66
O007642,C00794,2024-02-29,Cancelled,0,0.2
O007643,C03467,2024-03-01,Completed,0.3,14.88
O007644,C04095,2024-05-21,Completed,0.1,11.11
O007645,C04499,2024-12-28,Completed,0.2,13.19
O007646,C03371,2024-10-15,Completed,0,2.45
O007647,C02962,2024-02-04,Completed,0,9.99
O007648,C04261,2024-07-03,Completed,0.1,7.71
O007649,C02809,2024-07-07,Completed,0,10.29
O007650,C02497,2025-01-09,Returned,0.15,11.89
O007651,C00440,2025-11-15,Completed,0.3,12.92
O007652,C00876,2025-11-01,Completed,0.2,14.7
O007653,C02327,2025-04-03,Completed,0.2,6.35
O007654,C00759,2024-11-07,Completed,0.15,7.82
O007655,C02777,2025-12-25,Completed,0,7.58
O007656,C00312,2025-10-22,Completed,0,4.48
O007657,C03750,2025-12-17,Completed,0.3,11.76
O007658,C00775,2024-07-14,Completed,0.15,14.75
O007659,C00822,2024-08-06,Cancelled,0.1,11.26
O007660,C00234,2025-08-23,Returned,0,16.77
O007661,C01423,2025-11-07,Completed,0.3,10.78
O007662,C03056,2024-10-02,Returned,0.3,14.91
O007663,C02481,2024-12-27,Returned,0,6.54
O007664,C02453,2025-08-15,Completed,0.2,3.36
O007665,C02961,2025-05-29,Completed,0.1,10.8
O007666,C02985,2024-10-10,Completed,0.15,13.02
O007667,C02241,2024-03-11,Completed,0.15,16.61
O007668,C02982,2025-03-15,Cancelled,0,15.19
O007669,C04020,2025-06-12,Completed,0,4.67
O007670,C03335,2024-11-16,Completed,0.2,3.91
O007671,C03473,2025-03-15,Completed,0.2,6.13
O007672,C01183,2025-05-15,Completed,0.1,11.83
O007673,C01797,2024-10-19,Completed,0.05,7.58
O007674,C04509,2024-06-13,Completed,0.2,13.2
O007675,C01024,2024-11-24,Completed,0.05,7.6
O007676,C04575,2025-09-10,Completed,0,8.13
O007677,C01254,2024-03-09,Cancelled,0.2,13.6
O007678,C01169,2025-07-23,Returned,0.2,6.52
O007679,C03915,2025-01-16,Completed,0,9.23
O007680,C04540,2024-02-29,Completed,0.2,12.21
O007681,C02209,2024-09-14,Completed,0.15,10.01
O007682,C01588,2025-06-30,Completed,0.2,3.4
O007683,C03472,2025-04-13,Completed,0.1,14.98
O007684,C04492,2024-01-12,Completed,0.2,14.02
O007685,C01805,2025-12-11,Completed,0.15,6.88
O007686,C01535,2024-11-08,Completed,0.2,15.23
O007687,C02107,2025-05-04,Completed,0.3,20.9
O007688,C02893,2025-07-02,Completed,0.15,5.5
O007689,C04578,2025-09-08,Completed,0,13.74
O007690,C01942,2025-05-02,Cancelled,0.2,13.78
O007691,C01918,2024-09-20,Completed,0.2,9.94
O007692,C04351,2025-01-26,Completed,0.2,8.14
O007693,C03295,2025-03-27,Completed,0.1,10.78
O007694,C02164,2025-01-25,Completed,0,11.01
O007695,C00732,2024-03-21,Cancelled,0.15,13.68
O007696,C01638,2024-12-25,Completed,0.1,12.03
O007697,C03643,2025-07-09,Completed,0.15,17.4
O007698,C02402,2024-02-17,Completed,0.2,17.56
O007699,C01166,2025-07-12,Completed,0.2,10.44
O007700,C02113,2025-09-27,Completed,0.15,11.6
O007701,C00201,2025-04-13,Completed,0.05,17.38
O007702,C02587,2025-04-21,Completed,0,11.39
O007703,C03113,2024-04-03,Cancelled,0,12.12
O007704,C02980,2025-01-18,Completed,0.2,7.28
O007705,C02070,2025-03-14,Completed,0.05,14.27
O007706,C03997,2024-11-23,Completed,0.05,14.89
O007707,C04384,2025-07-16,Completed,0.15,4.72
O007708,C01132,2024-05-17,Completed,0.1,12
O007709,C02971,2024-01-28,Completed,0.1,8.6
O007710,C04012,2025-07-30,Completed,0.1,14.8
O007711,C01183,2024-08-24,Completed,0.15,9.74
O007712,C00305,2025-03-20,Completed,0.15,10.04
O007713,C03350,2024-09-30,Completed,0,21.25
O007714,C02981,2025-06-11,Completed,0.1,18.44
O007715,C01797,2025-07-10,Completed,0,13.29
O007716,C00456,2025-01-09,Completed,0.3,11
O007717,C01240,2025-12-27,Cancelled,0,17.8
O007718,C04561,2025-02-09,Completed,0.15,12.83
O007719,C01526,2024-07-07,Completed,0.2,3.52
O007720,C01138,2025-02-21,Completed,0.15,6.25
O007721,C00477,2024-01-07,Cancelled,0.05,10.76
O007722,C02341,2025-11-28,Completed,0.2,10.92
O007723,C04314,2024-04-26,Cancelled,0,11.35
O007724,C03332,2025-08-05,Completed,0.2,14.8
O007725,C01386,2024-10-22,Completed,0.15,8.8
O007726,C03762,2025-12-21,Completed,0.05,10.54
O007727,C00108,2025-08-16,Returned,0.2,13.59
O007728,C04563,2024-11-10,Completed,0,17.67
O007729,C03568,2024-07-10,Completed,0.15,8.29
O007730,C03742,2024-05-03,Completed,0.2,5.38
O007731,C04239,2024-05-29,Completed,0.05,20.62
O007732,C02243,2025-08-31,Cancelled,0.05,10.76
O007733,C04002,2024-07-26,Completed,0.05,16.91
O007734,C03417,2025-01-09,Completed,0.3,14.04
O007735,C01098,2024-12-09,Completed,0.1,4.96
O007736,C00889,2024-10-24,Completed,0,7.13
O007737,C03675,2024-01-13,Completed,0.2,17.62
O007738,C01525,2024-06-10,Completed,0.2,12.66
O007739,C00146,2024-09-13,Completed,0.2,12.52
O007740,C04394,2025-02-07,Completed,0.05,12.76
O007741,C00338,2024-07-16,Completed,0.1,13.51
O007742,C00101,2025-06-18,Completed,0.1,9.39
O007743,C02780,2025-08-27,Completed,0.1,6.76
O007744,C03589,2024-03-24,Completed,0.1,9.84
O007745,C02123,2025-10-03,Cancelled,0.3,15.19
O007746,C02004,2025-02-05,Cancelled,0.2,10.76
O007747,C00705,2025-03-06,Completed,0.05,6.69
O007748,C02175,2024-04-02,Completed,0.1,7.14
O007749,C02166,2025-08-04,Completed,0.2,4.67
O007750,C04147,2024-05-17,Cancelled,0,21.84
O007751,C02005,2025-06-14,Completed,0.2,11.26
O007752,C00293,2025-09-03,Completed,0.1,7.19
O007753,C04452,2024-01-24,Cancelled,0.2,14.44
O007754,C04055,2025-05-15,Completed,0.15,3.16
O007755,C00239,2025-02-20,Completed,0.2,0.72
O007756,C02015,2025-08-01,Completed,0.15,7.89
O007757,C01008,2024-09-10,Completed,0.05,14.36
O007758,C01765,2024-09-11,Completed,0,8.76
O007759,C03120,2024-03-05,Completed,0,5.51
O007760,C01237,2025-04-01,Completed,0.15,7.03
O007761,C03533,2024-04-20,Completed,0.2,13.09
O007762,C01537,2025-02-15,Completed,0.1,9.53
O007763,C00724,2024-03-12,Completed,0.15,6.32
O007764,C01135,2025-01-18,Completed,0.1,14.87
O007765,C01055,2025-11-28,Completed,0.2,12.54
O007766,C00325,2024-09-04,Completed,0.1,17.25
O007767,C04251,2025-09-11,Completed,0.15,16.28
O007768,C00793,2024-05-21,Completed,0,8.68
O007769,C03175,2024-09-26,Completed,0.1,13.31
O007770,C03674,2025-02-18,Completed,0.3,10.36
O007771,C03673,2024-06-10,Completed,0,7.85
O007772,C04304,2025-07-27,Completed,0.15,4.54
O007773,C03076,2025-02-28,Completed,0.15,4.76
O007774,C03831,2025-11-05,Returned,0,14.79
O007775,C04473,2025-06-11,Completed,0.05,18.42
O007776,C01721,2025-09-03,Completed,0,4.49
O007777,C02354,2024-03-23,Completed,0.2,15.89
O007778,C02170,2025-09-09,Completed,0.1,5.89
O007779,C01592,2025-07-23,Cancelled,0.2,13.15
O007780,C01190,2025-11-10,Completed,0.05,5.41
O007781,C01179,2025-05-23,Completed,0.2,12.36
O007782,C03023,2024-01-07,Completed,0.3,18.91
O007783,C02378,2025-05-30,Completed,0,7.42
O007784,C04168,2025-05-12,Completed,0.1,10.37
O007785,C01182,2024-11-28,Completed,0.05,18.88
O007786,C02521,2024-08-05,Completed,0.15,11.97
O007787,C03746,2024-10-19,Completed,0.15,15.66
O007788,C00792,2024-12-07,Completed,0,2.78
O007789,C00402,2024-03-26,Completed,0.15,11.91
O007790,C03831,2025-02-14,Completed,0,6.72
O007791,C03663,2024-04-03,Completed,0.1,9.82
O007792,C03201,2025-09-05,Completed,0,9.35
O007793,C02413,2024-08-27,Completed,0,10.05
O007794,C00326,2025-05-29,Cancelled,0.2,9.05
O007795,C03336,2024-01-17,Completed,0.15,16.27
O007796,C01001,2025-08-07,Completed,0,16.58
O007797,C01624,2024-01-15,Completed,0.2,19.5
O007798,C02458,2024-11-24,Completed,0.15,10.42
O007799,C03033,2024-11-09,Completed,0.2,9.43
O007800,C00161,2025-05-02,Completed,0,12.35
O007801,C00974,2024-10-23,Completed,0.1,10
O007802,C04493,2025-07-23,Completed,0.15,13.65
O007803,C01969,2024-11-06,Completed,0,0.55
O007804,C01752,2024-02-12,Completed,0.05,14.42
O007805,C02741,2025-12-28,Completed,0.1,1.91
O007806,C01460,2025-07-04,Cancelled,0,19.22
O007807,C02408,2025-06-20,Completed,0,13.64
O007808,C02108,2025-11-14,Completed,0.15,6.33
O007809,C03372,2025-11-27,Completed,0.2,9.74
O007810,C03138,2024-05-29,Completed,0,6.8
O007811,C04155,2025-05-15,Returned,0.15,11.87
O007812,C00515,2024-12-12,Completed,0.05,14.27
O007813,C03296,2024-05-03,Completed,0.15,7.7
O007814,C01915,2024-09-10,Completed,0.2,18.24
O007815,C00270,2024-06-28,Completed,0,11.63
O007816,C03370,2025-09-09,Completed,0.1,17.94
O007817,C00735,2024-04-11,Completed,0,4.42
O007818,C03625,2024-05-16,Cancelled,0.2,12.24
O007819,C01509,2025-07-20,Completed,0.1,2.16
O007820,C02780,2024-08-20,Completed,0.05,12.22
O007821,C04126,2025-06-16,Completed,0.1,10.83
O007822,C02809,2024-02-27,Completed,0,8.83
O007823,C02579,2024-10-25,Completed,0,14.73
O007824,C03522,2024-05-19,Completed,0,2.33
O007825,C02923,2025-07-28,Completed,0.05,11.66
O007826,C01928,2025-07-15,Completed,0.05,5.82
O007827,C03704,2024-11-25,Completed,0.15,9.7
O007828,C04101,2024-07-27,Completed,0.15,12.09
O007829,C04527,2024-06-07,Completed,0.2,9.48
O007830,C03961,2025-04-03,Completed,0.2,6.8
O007831,C03644,2025-09-26,Completed,0,18.79
O007832,C03811,2024-09-04,Completed,0.05,9.76
O007833,C04377,2025-11-01,Completed,0.2,6.76
O007834,C00539,2025-12-01,Completed,0,22.68
O007835,C04301,2025-01-14,Completed,0.15,12.69
O007836,C02854,2025-07-07,Completed,0.05,9.41
O007837,C04056,2024-10-05,Completed,0.2,16.27
O007838,C03368,2024-03-22,Completed,0.2,6.67
O007839,C02980,2025-09-30,Completed,0.1,5.42
O007840,C04049,2024-03-06,Completed,0.1,18.13
O007841,C00638,2024-05-11,Completed,0.05,10.58
O007842,C03129,2025-01-03,Cancelled,0.15,10.18
O007843,C00831,2024-06-10,Completed,0.15,12.22
O007844,C04452,2025-12-19,Completed,0.2,15.24
O007845,C02687,2025-01-20,Completed,0,19.66
O007846,C01998,2024-10-26,Returned,0.3,8.93
O007847,C01896,2024-01-21,Cancelled,0.2,2.6
O007848,C02294,2024-08-18,Completed,0.15,13.94
O007849,C04289,2025-12-09,Completed,0.15,12.22
O007850,C02775,2024-06-27,Completed,0.05,11.26
O007851,C03397,2024-02-08,Completed,0.15,15.4
O007852,C04199,2025-12-05,Completed,0,9.78
O007853,C04508,2024-08-23,Completed,0.1,11.08
O007854,C00541,2024-02-07,Cancelled,0.2,8.82
O007855,C03953,2024-01-11,Completed,0.1,13.26
O007856,C00041,2025-06-22,Cancelled,0,13.09
O007857,C00449,2025-05-17,Completed,0.1,9.95
O007858,C04520,2024-11-28,Completed,0,16.02
O007859,C02761,2025-12-25,Cancelled,0,12.99
O007860,C01169,2025-04-23,Completed,0,7.79
O007861,C00865,2025-01-10,Completed,0.2,11.45
O007862,C03833,2025-08-27,Completed,0.2,15.31
O007863,C04391,2024-11-19,Completed,0.1,6.11
O007864,C01672,2025-04-01,Completed,0.2,7.19
O007865,C03892,2025-06-12,Completed,0.05,8.79
O007866,C04183,2025-08-14,Completed,0.1,12.48
O007867,C03099,2025-05-13,Returned,0.3,11.04
O007868,C00779,2025-08-26,Completed,0.2,15.06
O007869,C04121,2025-10-28,Completed,0,14.66
O007870,C01111,2024-04-27,Completed,0.3,9.23
O007871,C02227,2024-08-28,Completed,0,13.8
O007872,C02782,2024-08-25,Returned,0.2,7.38
O007873,C03411,2024-11-28,Completed,0.1,6.74
